status,location,weather,temperature,hour,day,month,year
1.25,Beijing,晴,11.0,16,16,3,2023
1.0,Beijing,晴,11.0,16,16,3,2023
1.68182,Beijing,晴,11.0,16,16,3,2023
1.33333,Beijing,晴,11.0,16,16,3,2023
1.125,Beijing,晴,11.0,16,16,3,2023
1.68182,Beijing,晴,11.0,16,16,3,2023
1.25,Beijing,晴,11.0,17,16,3,2023
1.77273,Beijing,晴,11.0,17,16,3,2023
1.08333,Beijing,晴,11.0,17,16,3,2023
1.125,Beijing,晴,11.0,17,16,3,2023
1.6,Beijing,晴,11.0,17,16,3,2023
1.0,Beijing,晴,11.0,17,16,3,2023
1.0,Beijing,晴,11.0,17,16,3,2023
1.08333,Beijing,晴,11.0,17,16,3,2023
1.25,Beijing,晴,11.0,17,16,3,2023
1.45,Beijing,晴,11.0,17,16,3,2023
1.5,Beijing,晴,11.0,17,16,3,2023
1.125,Beijing,晴,11.0,17,16,3,2023
1.6,Beijing,晴,11.0,17,16,3,2023
1.6,Beijing,晴,11.0,17,16,3,2023
1.20833,Beijing,晴,11.0,17,16,3,2023
1.55556,Beijing,晴,11.0,17,16,3,2023
1.6,Beijing,晴,11.0,17,16,3,2023
1.0,Beijing,晴,11.0,17,16,3,2023
1.25,Beijing,晴,11.0,17,16,3,2023
1.0,Beijing,晴,11.0,17,16,3,2023
1.29167,Beijing,晴,11.0,17,16,3,2023
1.7,Beijing,晴,11.0,17,16,3,2023
1.0,Beijing,晴,11.0,17,16,3,2023
1.41667,Beijing,晴,11.0,17,16,3,2023
1.65,Beijing,晴,11.0,17,16,3,2023
1.5,Beijing,晴,11.0,17,16,3,2023
1.125,Beijing,晴,11.0,17,16,3,2023
1.0,Beijing,晴,11.0,17,16,3,2023
1.6,Beijing,晴,11.0,17,16,3,2023
1.0,Beijing,晴,11.0,17,16,3,2023
1.65,Beijing,晴,11.0,17,16,3,2023
1.29167,Beijing,晴,11.0,17,16,3,2023
1.77273,Beijing,晴,10.0,18,16,3,2023
1.33333,Beijing,晴,10.0,18,16,3,2023
2.0,Beijing,晴,10.0,18,16,3,2023
1.86364,Beijing,晴,10.0,18,16,3,2023
2.22222,Beijing,晴,10.0,18,16,3,2023
1.32,Beijing,晴,10.0,18,16,3,2023
1.375,Beijing,晴,9.0,18,16,3,2023
1.7619,Beijing,晴,9.0,18,16,3,2023
2.09091,Beijing,晴,9.0,18,16,3,2023
1.88889,Beijing,晴,9.0,18,16,3,2023
1.33333,Beijing,晴,9.0,18,16,3,2023
1.52632,Beijing,晴,9.0,18,16,3,2023
1.25,Beijing,晴,9.0,19,16,3,2023
1.88889,Beijing,晴,9.0,19,16,3,2023
1.47368,Beijing,晴,9.0,19,16,3,2023
1.52632,Beijing,晴,9.0,19,16,3,2023
1.33333,Beijing,晴,9.0,19,16,3,2023
1.25,Beijing,晴,9.0,19,16,3,2023
1.3125,Beijing,晴,9.0,19,16,3,2023
1.375,Beijing,晴,9.0,19,16,3,2023
1.57895,Beijing,晴,9.0,19,16,3,2023
1.55556,Beijing,晴,9.0,19,16,3,2023
1.25,Beijing,,,19,16,3,2023
1.20833,Beijing,,,19,16,3,2023
1.52632,Beijing,,,19,16,3,2023
1.20833,Beijing,晴,9.0,19,16,3,2023
1.42105,Beijing,晴,9.0,19,16,3,2023
1.0,Beijing,晴,9.0,19,16,3,2023
1.42105,Beijing,晴,9.0,19,16,3,2023
1.0,Beijing,晴,9.0,19,16,3,2023
1.08333,Beijing,晴,9.0,19,16,3,2023
1.0,Beijing,晴,9.0,19,16,3,2023
1.0,Beijing,晴,5.0,10,17,3,2023
1.04167,Beijing,晴,5.0,10,17,3,2023
1.5,Beijing,晴,5.0,10,17,3,2023
1.0,Beijing,晴,5.0,11,17,3,2023
1.26316,Beijing,晴,5.0,11,17,3,2023
1.0,Beijing,晴,5.0,11,17,3,2023
1.125,Beijing,晴,5.0,11,17,3,2023
1.15789,Beijing,晴,5.0,11,17,3,2023
1.0,Beijing,晴,5.0,11,17,3,2023
1.0,Beijing,晴,5.0,11,17,3,2023
1.0,Beijing,晴,5.0,11,17,3,2023
1.0,Beijing,晴,5.0,11,17,3,2023
1.3,Beijing,晴,5.0,11,17,3,2023
1.04167,Beijing,晴,5.0,12,17,3,2023
1.31579,Beijing,晴,5.0,12,17,3,2023
1.125,Beijing,晴,5.0,12,17,3,2023
1.04167,Beijing,晴,5.0,12,17,3,2023
1.47619,Beijing,晴,5.0,12,17,3,2023
1.0,Beijing,晴,5.0,12,17,3,2023
1.0,Guiyang,晴,16.0,12,17,3,2023
1.13333,Guiyang,晴,16.0,12,17,3,2023
1.04167,Beijing,晴,6.0,12,17,3,2023
1.0,Beijing,晴,6.0,12,17,3,2023
1.54545,Beijing,晴,6.0,12,17,3,2023
1.05882,Guiyang,晴,16.0,13,17,3,2023
1.06667,Guiyang,晴,16.0,13,17,3,2023
1.0,Beijing,晴,6.0,13,17,3,2023
1.59091,Beijing,晴,6.0,13,17,3,2023
1.04167,Beijing,晴,6.0,13,17,3,2023
1.05882,Guiyang,晴,16.0,13,17,3,2023
1.14286,Guiyang,晴,16.0,13,17,3,2023
1.0,Guiyang,晴,16.0,13,17,3,2023
1.0625,Beijing,晴,6.0,13,17,3,2023
1.54545,Beijing,晴,6.0,13,17,3,2023
1.0,Beijing,晴,6.0,13,17,3,2023
1.0,Beijing,晴,6.0,13,17,3,2023
1.13333,Guiyang,晴,16.0,13,17,3,2023
1.33333,Guiyang,晴,16.0,13,17,3,2023
1.4,Beijing,晴,8.0,14,17,3,2023
1.0,Beijing,晴,8.0,14,17,3,2023
1.08333,Beijing,晴,8.0,14,17,3,2023
1.0,Guiyang,晴,16.0,14,17,3,2023
1.16667,Guiyang,晴,16.0,14,17,3,2023
1.25,Beijing,晴,8.0,14,17,3,2023
1.26316,Beijing,晴,8.0,14,17,3,2023
1.0,Beijing,晴,8.0,14,17,3,2023
1.1,Guiyang,晴,16.0,14,17,3,2023
1.22222,Guiyang,晴,16.0,14,17,3,2023
1.31579,Beijing,晴,8.0,14,17,3,2023
1.0,Beijing,晴,8.0,14,17,3,2023
1.25,Beijing,晴,8.0,14,17,3,2023
1.11765,Guiyang,晴,17.0,14,17,3,2023
1.03333,Guiyang,晴,17.0,14,17,3,2023
1.0,Beijing,晴,8.0,15,17,3,2023
1.25,Beijing,晴,8.0,15,17,3,2023
1.59091,Beijing,晴,8.0,15,17,3,2023
1.16667,Guiyang,晴,17.0,15,17,3,2023
1.11765,Guiyang,晴,17.0,15,17,3,2023
1.20833,Beijing,晴,8.0,15,17,3,2023
1.54545,Beijing,晴,8.0,15,17,3,2023
1.0,Beijing,晴,8.0,15,17,3,2023
1.1,Guiyang,晴,17.0,15,17,3,2023
1.22222,Guiyang,晴,17.0,15,17,3,2023
1.25,Beijing,晴,8.0,15,17,3,2023
1.5,Beijing,晴,8.0,15,17,3,2023
1.54545,Beijing,晴,8.0,15,17,3,2023
1.09091,Guiyang,晴,17.0,15,17,3,2023
1.0,Guiyang,晴,18.0,15,17,3,2023
1.25806,Guiyang,晴,18.0,15,17,3,2023
1.55556,Guiyang,晴,18.0,15,17,3,2023
1.125,Beijing,晴,10.0,16,17,3,2023
1.29167,Beijing,晴,10.0,16,17,3,2023
1.59091,Beijing,晴,10.0,16,17,3,2023
1.11765,Guiyang,晴,18.0,16,17,3,2023
1.21875,Guiyang,晴,18.0,16,17,3,2023
1.1875,Guiyang,晴,18.0,16,17,3,2023
1.65,Beijing,晴,10.0,16,17,3,2023
1.375,Beijing,晴,10.0,16,17,3,2023
1.25,Beijing,晴,10.0,16,17,3,2023
1.23333,Guiyang,晴,18.0,16,17,3,2023
1.44444,Guiyang,晴,18.0,16,17,3,2023
1.33333,Guiyang,晴,18.0,16,17,3,2023
1.5,Beijing,晴,10.0,16,17,3,2023
2.0,Beijing,晴,10.0,16,17,3,2023
1.33333,Beijing,晴,10.0,16,17,3,2023
1.2,Guiyang,晴,17.0,16,17,3,2023
1.375,Guiyang,晴,17.0,16,17,3,2023
1.36842,Guiyang,晴,17.0,16,17,3,2023
1.77273,Beijing,晴,9.0,17,17,3,2023
1.66667,Beijing,晴,9.0,17,17,3,2023
1.25,Beijing,晴,9.0,17,17,3,2023
1.58065,Guiyang,晴,17.0,17,17,3,2023
1.61111,Guiyang,晴,17.0,17,17,3,2023
1.0,Guiyang,晴,17.0,17,17,3,2023
2.07143,Guiyang,晴,17.0,17,17,3,2023
1.36364,Beijing,晴,9.0,17,17,3,2023
1.0,Beijing,晴,9.0,17,17,3,2023
2.1875,Beijing,晴,9.0,17,17,3,2023
1.53333,Guiyang,晴,17.0,17,17,3,2023
1.51613,Guiyang,晴,17.0,17,17,3,2023
1.57895,Guiyang,晴,17.0,17,17,3,2023
1.86364,Guiyang,晴,17.0,17,17,3,2023
1.78125,Guiyang,晴,17.0,17,17,3,2023
2.05882,Guiyang,晴,17.0,17,17,3,2023
2.23529,Guiyang,晴,17.0,18,17,3,2023
1.94286,Guiyang,晴,17.0,18,17,3,2023
2.0,Guiyang,晴,17.0,18,17,3,2023
1.66667,Beijing,霾,9.0,18,17,3,2023
1.76471,Guiyang,晴,17.0,18,17,3,2023
2.0,Guiyang,晴,17.0,18,17,3,2023
2.0,Beijing,霾,9.0,18,17,3,2023
2.0625,Guiyang,晴,17.0,18,17,3,2023
1.85714,Beijing,霾,9.0,18,17,3,2023
2.05263,Guiyang,晴,17.0,18,17,3,2023
2.25,Beijing,霾,9.0,18,17,3,2023
1.75,Beijing,霾,9.0,18,17,3,2023
2.0,Guiyang,晴,17.0,18,17,3,2023
2.22222,Guiyang,晴,17.0,18,17,3,2023
1.55882,Guiyang,晴,15.0,18,17,3,2023
1.89474,Guiyang,晴,15.0,18,17,3,2023
1.25,Guiyang,晴,15.0,18,17,3,2023
1.83333,Guiyang,晴,15.0,18,17,3,2023
1.94737,Beijing,晴,8.0,19,17,3,2023
1.5,Beijing,晴,8.0,19,17,3,2023
1.375,Beijing,晴,8.0,19,17,3,2023
1.56667,Guiyang,晴,15.0,19,17,3,2023
1.8,Guiyang,晴,15.0,19,17,3,2023
1.70588,Guiyang,晴,15.0,19,17,3,2023
2.14286,Beijing,晴,8.0,19,17,3,2023
1.29167,Beijing,晴,8.0,19,17,3,2023
1.5,Beijing,晴,8.0,19,17,3,2023
1.5625,Guiyang,晴,15.0,19,17,3,2023
1.61111,Guiyang,晴,15.0,19,17,3,2023
1.2,Guiyang,晴,15.0,19,17,3,2023
1.20833,Beijing,晴,7.0,19,17,3,2023
1.84615,Beijing,晴,7.0,19,17,3,2023
1.58824,Guiyang,晴,14.0,19,17,3,2023
1.52941,Guiyang,晴,14.0,19,17,3,2023
1.3,Guiyang,晴,14.0,19,17,3,2023
1.16667,Beijing,晴,7.0,20,17,3,2023
1.55556,Beijing,晴,7.0,20,17,3,2023
1.73684,Beijing,晴,7.0,20,17,3,2023
1.42105,Guiyang,晴,14.0,20,17,3,2023
1.5,Guiyang,晴,14.0,20,17,3,2023
1.13333,Guiyang,晴,14.0,20,17,3,2023
1.07692,Guiyang,晴,14.0,20,17,3,2023
1.95455,Beijing,晴,7.0,20,17,3,2023
1.25,Beijing,晴,7.0,20,17,3,2023
1.25,Beijing,晴,7.0,20,17,3,2023
1.11765,Guiyang,晴,14.0,20,17,3,2023
1.2,Guiyang,晴,14.0,20,17,3,2023
1.3,Guiyang,晴,14.0,20,17,3,2023
1.5,Beijing,晴,7.0,20,17,3,2023
1.25,Beijing,晴,7.0,20,17,3,2023
1.7619,Beijing,晴,7.0,20,17,3,2023
1.13636,Beijing,晴,7.0,20,17,3,2023
1.29412,Guiyang,晴,12.0,20,17,3,2023
1.13333,Guiyang,晴,12.0,20,17,3,2023
1.3125,Guiyang,晴,12.0,20,17,3,2023
1.04167,Beijing,霾,7.0,21,17,3,2023
1.625,Beijing,霾,7.0,21,17,3,2023
1.35,Beijing,霾,7.0,21,17,3,2023
1.0,Guiyang,晴,12.0,21,17,3,2023
1.25806,Guiyang,晴,12.0,21,17,3,2023
1.05882,Guiyang,晴,12.0,21,17,3,2023
1.25,Beijing,霾,7.0,21,17,3,2023
1.31579,Beijing,霾,7.0,21,17,3,2023
1.08333,Beijing,霾,7.0,21,17,3,2023
1.35294,Guiyang,晴,12.0,21,17,3,2023
1.13333,Guiyang,晴,12.0,21,17,3,2023
1.2,Guiyang,晴,12.0,21,17,3,2023
1.31579,Beijing,霾,7.0,21,17,3,2023
1.25,Beijing,霾,7.0,21,17,3,2023
1.08333,Beijing,霾,7.0,21,17,3,2023
1.33333,Guiyang,晴,10.0,21,17,3,2023
1.13333,Guiyang,晴,10.0,21,17,3,2023
1.0,Guiyang,晴,10.0,21,17,3,2023
1.06667,Guiyang,晴,10.0,21,17,3,2023
1.26316,Beijing,霾,5.0,22,17,3,2023
1.04167,Beijing,霾,5.0,22,17,3,2023
1.25,Beijing,霾,5.0,22,17,3,2023
1.13333,Guiyang,晴,10.0,22,17,3,2023
1.22581,Guiyang,晴,10.0,22,17,3,2023
1.11765,Guiyang,晴,10.0,22,17,3,2023
2.0,Beijing,霾,5.0,22,17,3,2023
1.16667,Beijing,霾,5.0,22,17,3,2023
1.14286,Beijing,霾,5.0,22,17,3,2023
1.0,Beijing,霾,5.0,22,17,3,2023
1.06667,Guiyang,晴,10.0,22,17,3,2023
1.29412,Guiyang,晴,10.0,22,17,3,2023
1.13333,Guiyang,晴,10.0,22,17,3,2023
1.26316,Beijing,霾,5.0,22,17,3,2023
1.08333,Beijing,霾,5.0,22,17,3,2023
1.0,Beijing,霾,5.0,22,17,3,2023
1.0,Guiyang,晴,9.0,22,17,3,2023
1.0,Guiyang,晴,9.0,22,17,3,2023
1.03333,Guiyang,晴,9.0,22,17,3,2023
1.0,Beijing,霾,4.0,23,17,3,2023
1.16667,Beijing,霾,4.0,23,17,3,2023
1.0,Beijing,霾,4.0,23,17,3,2023
1.11765,Guiyang,晴,9.0,23,17,3,2023
1.125,Beijing,霾,4.0,23,17,3,2023
1.0,Beijing,霾,4.0,23,17,3,2023
1.0,Beijing,霾,4.0,23,17,3,2023
1.0,Beijing,霾,4.0,23,17,3,2023
1.0,Beijing,霾,4.0,23,17,3,2023
1.08333,Beijing,霾,4.0,23,17,3,2023
1.08333,Beijing,霾,3.0,0,18,3,2023
1.0,Beijing,霾,3.0,0,18,3,2023
1.0,Beijing,霾,3.0,0,18,3,2023
1.23529,Guiyang,雾,6.0,10,18,3,2023
1.0,Beijing,晴,12.0,10,18,3,2023
1.125,Beijing,晴,12.0,10,18,3,2023
1.06667,Guiyang,雾,6.0,10,18,3,2023
1.45,Beijing,晴,12.0,10,18,3,2023
1.13333,Guiyang,雾,6.0,10,18,3,2023
1.06667,Guiyang,雾,6.0,11,18,3,2023
1.45,Beijing,晴,12.0,11,18,3,2023
1.04167,Beijing,晴,12.0,11,18,3,2023
1.17647,Guiyang,雾,6.0,11,18,3,2023
1.25806,Guiyang,雾,6.0,11,18,3,2023
1.375,Beijing,晴,12.0,11,18,3,2023
1.04167,Beijing,晴,12.0,11,18,3,2023
1.11765,Guiyang,雾,6.0,11,18,3,2023
1.0,Guiyang,雾,6.0,11,18,3,2023
1.125,Beijing,晴,12.0,11,18,3,2023
1.35,Beijing,晴,12.0,11,18,3,2023
1.13333,Guiyang,雾,6.0,11,18,3,2023
1.24,Guiyang,雾,6.0,11,18,3,2023
1.45,Beijing,晴,12.0,11,18,3,2023
1.25,Beijing,晴,12.0,11,18,3,2023
1.08333,Beijing,晴,12.0,11,18,3,2023
1.13333,Guiyang,雾,6.0,11,18,3,2023
1.17647,Guiyang,雾,6.0,11,18,3,2023
1.26667,Guiyang,雾,6.0,11,18,3,2023
1.16667,Beijing,晴,17.0,15,18,3,2023
1.47368,Beijing,晴,17.0,15,18,3,2023
1.47368,Guiyang,雾,6.0,15,18,3,2023
1.08333,Guiyang,雾,6.0,15,18,3,2023
1.2,Guiyang,雾,6.0,15,18,3,2023
1.625,Beijing,晴,17.0,15,18,3,2023
1.0,Guiyang,雾,6.0,15,18,3,2023
1.08333,Beijing,晴,17.0,15,18,3,2023
2.11111,Beijing,晴,17.0,15,18,3,2023
1.0,Beijing,晴,17.0,15,18,3,2023
1.36842,Beijing,晴,17.0,15,18,3,2023
1.35,Guiyang,雾,6.0,15,18,3,2023
1.1875,Guiyang,雾,6.0,15,18,3,2023
1.23333,Guiyang,雾,6.0,15,18,3,2023
1.61905,Beijing,晴,17.0,15,18,3,2023
1.41935,Guiyang,雾,6.0,15,18,3,2023
2.11111,Beijing,晴,17.0,15,18,3,2023
1.27778,Guiyang,雾,6.0,15,18,3,2023
1.16667,Beijing,晴,17.0,15,18,3,2023
1.13333,Guiyang,雾,6.0,15,18,3,2023
1.29412,Guiyang,雾,6.0,16,18,3,2023
1.125,Beijing,晴,17.0,16,18,3,2023
1.36842,Beijing,晴,17.0,16,18,3,2023
1.06667,Guiyang,雾,6.0,16,18,3,2023
1.44444,Beijing,晴,17.0,16,18,3,2023
1.5,Guiyang,雾,6.0,16,18,3,2023
1.77273,Beijing,晴,17.0,16,18,3,2023
1.35294,Guiyang,雾,6.0,16,18,3,2023
1.375,Beijing,晴,17.0,16,18,3,2023
1.08333,Beijing,晴,17.0,16,18,3,2023
1.32258,Guiyang,雾,6.0,16,18,3,2023
1.17647,Guiyang,雾,6.0,16,18,3,2023
1.25,Guiyang,雾,6.0,16,18,3,2023
1.38889,Guiyang,雾,6.0,16,18,3,2023
1.5,Beijing,晴,17.0,16,18,3,2023
1.5,Beijing,晴,17.0,16,18,3,2023
1.04167,Beijing,晴,17.0,16,18,3,2023
1.0,Guiyang,雾,6.0,16,18,3,2023
1.06667,Guiyang,雾,6.0,16,18,3,2023
1.55556,Beijing,晴,17.0,17,18,3,2023
1.125,Beijing,晴,17.0,17,18,3,2023
1.52941,Guiyang,雾,7.0,17,18,3,2023
1.77778,Beijing,晴,17.0,17,18,3,2023
1.0,Beijing,晴,17.0,17,18,3,2023
1.1,Guiyang,雾,7.0,17,18,3,2023
1.2,Guiyang,雾,7.0,17,18,3,2023
1.125,Beijing,晴,17.0,17,18,3,2023
1.125,Beijing,晴,17.0,17,18,3,2023
1.85,Guiyang,雾,7.0,17,18,3,2023
1.06667,Guiyang,雾,7.0,17,18,3,2023
1.25,Guiyang,雾,7.0,17,18,3,2023
1.55,Beijing,晴,17.0,17,18,3,2023
1.23333,Guiyang,雾,7.0,17,18,3,2023
2.11111,Beijing,晴,17.0,17,18,3,2023
1.08333,Beijing,晴,17.0,17,18,3,2023
1.52632,Beijing,晴,17.0,17,18,3,2023
1.13333,Guiyang,雾,7.0,17,18,3,2023
1.68421,Guiyang,雾,7.0,17,18,3,2023
1.72727,Beijing,晴,16.0,18,18,3,2023
1.25,Beijing,晴,16.0,18,18,3,2023
2.14286,Guiyang,晴,7.0,18,18,3,2023
1.08333,Beijing,晴,16.0,18,18,3,2023
1.125,Beijing,晴,16.0,18,18,3,2023
1.72727,Beijing,晴,16.0,18,18,3,2023
2.0,Beijing,晴,16.0,18,18,3,2023
2.0,Beijing,晴,16.0,18,18,3,2023
1.25,Beijing,晴,16.0,18,18,3,2023
1.68182,Beijing,晴,16.0,18,18,3,2023
1.33333,Beijing,晴,14.0,19,18,3,2023
1.0,Beijing,晴,14.0,19,18,3,2023
1.0,Beijing,晴,14.0,19,18,3,2023
1.36842,Beijing,晴,14.0,19,18,3,2023
1.125,Beijing,晴,14.0,19,18,3,2023
1.125,Beijing,晴,14.0,19,18,3,2023
1.3,Beijing,晴,14.0,19,18,3,2023
1.0,Beijing,晴,14.0,19,18,3,2023
1.20833,Beijing,晴,14.0,19,18,3,2023
1.38095,Beijing,晴,14.0,19,18,3,2023
1.125,Beijing,晴,13.0,20,18,3,2023
1.0,Beijing,晴,13.0,20,18,3,2023
1.25,Beijing,晴,13.0,20,18,3,2023
1.33333,Guiyang,晴,6.0,20,18,3,2023
1.0,Guiyang,晴,6.0,20,18,3,2023
1.13333,Guiyang,晴,6.0,20,18,3,2023
1.4,Beijing,晴,13.0,20,18,3,2023
1.0,Beijing,晴,13.0,20,18,3,2023
1.08333,Beijing,晴,13.0,20,18,3,2023
1.1,Guiyang,晴,6.0,20,18,3,2023
1.22222,Guiyang,晴,6.0,20,18,3,2023
1.13333,Guiyang,晴,6.0,20,18,3,2023
1.04167,Beijing,晴,13.0,20,18,3,2023
1.0,Beijing,晴,13.0,20,18,3,2023
1.125,Beijing,晴,13.0,20,18,3,2023
1.2,Guiyang,晴,5.0,20,18,3,2023
1.36842,Guiyang,晴,5.0,20,18,3,2023
1.35294,Guiyang,晴,5.0,20,18,3,2023
1.25,Beijing,晴,11.0,21,18,3,2023
1.0,Beijing,晴,11.0,21,18,3,2023
1.0,Beijing,晴,11.0,21,18,3,2023
1.0,Beijing,晴,11.0,21,18,3,2023
1.44444,Guiyang,晴,5.0,21,18,3,2023
1.06667,Guiyang,晴,5.0,21,18,3,2023
1.1,Guiyang,晴,5.0,21,18,3,2023
1.08333,Beijing,晴,11.0,21,18,3,2023
1.0,Beijing,晴,11.0,21,18,3,2023
1.0,Beijing,晴,11.0,21,18,3,2023
1.23529,Guiyang,晴,5.0,21,18,3,2023
1.16667,Guiyang,晴,5.0,21,18,3,2023
1.0,Guiyang,晴,5.0,21,18,3,2023
1.08333,Beijing,晴,11.0,21,18,3,2023
1.0,Beijing,晴,11.0,21,18,3,2023
1.0,Beijing,晴,11.0,21,18,3,2023
1.0,Guiyang,雾,5.0,21,18,3,2023
1.26667,Guiyang,雾,5.0,22,18,3,2023
1.375,Guiyang,雾,5.0,22,18,3,2023
1.13333,Guiyang,雾,5.0,22,18,3,2023
1.0,Beijing,晴,9.0,22,18,3,2023
1.08333,Beijing,晴,9.0,22,18,3,2023
1.0,Beijing,晴,9.0,22,18,3,2023
1.2,Guiyang,雾,5.0,22,18,3,2023
1.0,Guiyang,雾,5.0,22,18,3,2023
1.22222,Guiyang,雾,5.0,22,18,3,2023
1.0,Beijing,晴,9.0,22,18,3,2023
1.125,Beijing,晴,9.0,22,18,3,2023
1.0,Beijing,晴,9.0,22,18,3,2023
1.23529,Guiyang,雾,5.0,22,18,3,2023
1.16667,Guiyang,雾,5.0,22,18,3,2023
1.0,Guiyang,雾,5.0,22,18,3,2023
1.0,Beijing,晴,9.0,22,18,3,2023
1.0,Beijing,晴,9.0,22,18,3,2023
1.16667,Beijing,晴,9.0,22,18,3,2023
1.27778,Guiyang,小雨,5.0,23,18,3,2023
1.0,Guiyang,小雨,5.0,23,18,3,2023
1.06667,Guiyang,小雨,5.0,23,18,3,2023
1.125,Beijing,晴,11.0,23,18,3,2023
1.0,Beijing,晴,11.0,23,18,3,2023
1.0,Beijing,晴,11.0,23,18,3,2023
1.0,Beijing,晴,11.0,23,18,3,2023
1.06667,Guiyang,小雨,5.0,23,18,3,2023
1.11765,Guiyang,小雨,5.0,23,18,3,2023
1.0,Guiyang,小雨,5.0,23,18,3,2023
1.0,Beijing,晴,11.0,23,18,3,2023
1.0,Beijing,晴,11.0,23,18,3,2023
1.04167,Beijing,晴,11.0,23,18,3,2023
1.07692,Guiyang,小雨,5.0,23,18,3,2023
1.03333,Guiyang,小雨,5.0,23,18,3,2023
1.0,Guiyang,小雨,5.0,23,18,3,2023
1.0,Guiyang,小雨,5.0,23,18,3,2023
1.0,Beijing,晴,11.0,23,18,3,2023
1.04167,Beijing,晴,11.0,23,18,3,2023
1.0,Beijing,晴,11.0,23,18,3,2023
1.0,Guiyang,小雨,5.0,0,19,3,2023
1.0,Guiyang,小雨,5.0,0,19,3,2023
1.0,Guiyang,小雨,5.0,0,19,3,2023
1.0,Beijing,晴,10.0,0,19,3,2023
1.0,Beijing,晴,10.0,0,19,3,2023
1.04167,Beijing,晴,10.0,0,19,3,2023
1.0,Guiyang,小雨,5.0,0,19,3,2023
1.03333,Guiyang,小雨,5.0,0,19,3,2023
1.0,Guiyang,小雨,5.0,0,19,3,2023
1.0,Beijing,晴,10.0,0,19,3,2023
1.0,Beijing,晴,10.0,0,19,3,2023
1.04167,Beijing,晴,10.0,0,19,3,2023
1.84848,HaErBin,晴,9.0,12,19,3,2023
1.33333,Guiyang,雾,5.0,12,19,3,2023
1.56,Haikou,晴,26.0,12,19,3,2023
1.09524,HaErBin,晴,9.0,12,19,3,2023
1.31818,Haikou,晴,26.0,12,19,3,2023
1.69231,Haikou,晴,26.0,12,19,3,2023
1.0,HaErBin,晴,9.0,12,19,3,2023
1.03571,HaErBin,晴,9.0,12,19,3,2023
1.0,Beijing,晴,12.0,12,19,3,2023
1.0,Beijing,晴,12.0,12,19,3,2023
1.4,Beijing,晴,12.0,12,19,3,2023
1.4375,Guiyang,雾,5.0,12,19,3,2023
1.13333,Guiyang,雾,5.0,12,19,3,2023
1.06667,Guiyang,雾,5.0,12,19,3,2023
1.3913,Haikou,晴,27.0,13,19,3,2023
1.58333,Haikou,晴,27.0,13,19,3,2023
1.0,HaErBin,晴,11.0,13,19,3,2023
1.78947,HaErBin,晴,11.0,13,19,3,2023
1.04762,Haikou,晴,27.0,13,19,3,2023
1.04762,HaErBin,晴,11.0,13,19,3,2023
1.26667,Guiyang,雾,5.0,13,19,3,2023
1.27778,Guiyang,雾,5.0,13,19,3,2023
1.31579,Beijing,晴,14.0,13,19,3,2023
1.35484,Guiyang,雾,5.0,13,19,3,2023
1.0,Beijing,晴,14.0,13,19,3,2023
1.0,Beijing,晴,14.0,13,19,3,2023
1.1,HaErBin,晴,11.0,13,19,3,2023
1.14286,Haikou,晴,27.0,13,19,3,2023
1.0,Haikou,晴,27.0,13,19,3,2023
2.02632,HaErBin,晴,11.0,13,19,3,2023
1.33333,Haikou,晴,27.0,13,19,3,2023
1.03571,HaErBin,晴,11.0,13,19,3,2023
1.31579,Beijing,,,13,19,3,2023
1.125,Beijing,,,13,19,3,2023
1.4375,Guiyang,雾,5.0,13,19,3,2023
1.26667,Guiyang,雾,5.0,13,19,3,2023
1.22222,Guiyang,雾,5.0,13,19,3,2023
1.04167,Beijing,,,13,19,3,2023
1.07143,HaErBin,晴,11.0,13,19,3,2023
1.40909,HaErBin,晴,11.0,13,19,3,2023
1.13333,Haikou,晴,27.0,13,19,3,2023
1.0,Haikou,晴,27.0,13,19,3,2023
2.05128,HaErBin,晴,11.0,13,19,3,2023
1.1,Haikou,晴,27.0,13,19,3,2023
1.0,Haikou,晴,27.0,13,19,3,2023
1.19355,Guiyang,雾,5.0,13,19,3,2023
1.17647,Guiyang,雾,5.0,13,19,3,2023
1.2,Guiyang,雾,5.0,13,19,3,2023
1.36842,Beijing,晴,14.0,13,19,3,2023
1.125,Beijing,晴,14.0,13,19,3,2023
1.0,Beijing,晴,14.0,13,19,3,2023
2.02564,HaErBin,晴,12.0,14,19,3,2023
1.0,HaErBin,晴,12.0,14,19,3,2023
1.69231,Haikou,晴,27.0,14,19,3,2023
1.0,HaErBin,晴,12.0,14,19,3,2023
1.05,Haikou,晴,27.0,14,19,3,2023
1.0,Haikou,晴,27.0,14,19,3,2023
1.0,Guiyang,晴,6.0,14,19,3,2023
1.23529,Guiyang,晴,6.0,14,19,3,2023
1.0,Guiyang,晴,6.0,14,19,3,2023
1.375,Guiyang,晴,6.0,14,19,3,2023
1.375,Beijing,霾,14.0,14,19,3,2023
1.42105,Beijing,霾,14.0,14,19,3,2023
1.08333,Beijing,霾,14.0,14,19,3,2023
1.0,HaErBin,晴,12.0,14,19,3,2023
1.0,HaErBin,晴,12.0,14,19,3,2023
1.66667,Haikou,晴,27.0,14,19,3,2023
1.09524,Haikou,晴,27.0,14,19,3,2023
2.125,HaErBin,晴,12.0,14,19,3,2023
1.09524,Haikou,晴,27.0,14,19,3,2023
1.42105,Beijing,霾,14.0,14,19,3,2023
